   n, insertion_cmp, insertion_swaps, insertion_time, Mergesort_cmp, Mergesort_swaps, Mergesort_time, Bubblesort_cmp, Bubblesort_swaps, Bubblesort_time
   0,             0,               0,              5,             1,               0,              0,              0,                0,               0
   1,             0,               0,              0,             1,               0,              0,              0,                0,               0
   2,             1,               0,              1,            10,               2,            392,              4,                0,               1
   3,             3,               2,              1,            23,               5,              2,             11,                2,              14
   4,             4,               2,              1,            34,               8,              2,             20,                2,               1
   5,             5,               2,              1,            45,              12,              2,             31,                2,               1
   6,             6,               2,              1,            59,              16,              2,             44,                2,               1
   7,             7,               2,              1,            72,              20,              2,             59,                2,               1
   8,             8,               2,              1,            86,              24,              2,             76,                2,               1
   9,             9,               2,              1,            98,              29,              2,             95,                2,               1
  10,            10,               2,              1,           112,              34,              3,            116,                2,               2
  11,            11,               2,              2,           126,              39,              6,            139,                2,               2
  12,            13,               3,              3,           144,              44,              6,            164,                3,               3
  13,            14,               3,              4,           159,              49,             13,            191,                3,               6
  14,            15,               3,              2,           174,              54,              8,            220,                3,               5
  15,            16,               3,              2,           191,              59,              7,            251,                3,               5
  16,            17,               3,              3,           207,              64,              8,            284,                3,               5
  17,            19,               4,              3,           221,              70,              9,            319,                4,               7
  18,            20,               4,              3,           238,              76,              7,            356,                4,               4
  19,            21,               4,              2,           253,              82,              8,            395,                4,               4
  20,            23,               5,              2,           269,              88,              8,            436,                5,              80
  21,            25,               6,              2,           287,              94,              6,            479,                6,               5
  22,            26,               6,              2,           306,             100,              5,            524,                6,               5
  23,            27,               6,              2,           321,             106,              6,            571,                6,               6
  24,            28,               6,              2,           341,             112,              6,            620,                6,               6
  25,            29,               6,              2,           356,             118,             14,            671,                6,              12
  26,            31,               7,              3,           376,             124,              8,            724,                7,               7
  27,            33,               8,              3,           394,             130,              7,            779,                8,               8
  28,            36,              10,              3,           413,             136,              7,            836,               10,               8
  29,            37,              10,              3,           433,             142,             11,            895,               10,               9
  30,            38,              10,              3,           452,             148,              7,            956,               10,               9
  31,            40,              11,              4,           471,             154,              9,           1019,               11,              10
  32,            41,              11,              5,           491,             160,             14,           1084,               11,              20
  33,            42,              11,             11,           505,             167,             10,           1151,               11,              11
  34,            43,              11,              3,           522,             174,              9,           1220,               11,              13
  35,            45,              12,              5,           538,             181,             22,           1291,               12,              26
  36,            46,              12,              5,           557,             188,             21,           1364,               12,              13
  37,            47,              12,              3,           574,             195,             12,           1439,               12,             169
  38,            48,              12,              3,           593,             202,             14,           1516,               12,             118
  39,            49,              12,              3,           612,             209,             13,           1595,               12,              83
  40,            51,              13,              3,           631,             216,              9,           1676,               13,              95
  41,            52,              13,              3,           648,             223,             10,           1759,               13,              20
  42,            53,              13,              3,           665,             230,             13,           1844,               13,             112
  43,            54,              13,              4,           684,             237,             15,           1931,               13,              23
  44,            55,              13,              3,           704,             244,             12,           2020,               13,             396
  45,            56,              13,              8,           723,             251,             34,           2111,               13,             129
  46,            57,              13,              6,           740,             258,             23,           2204,               13,             183
  47,            59,              14,              4,           763,             265,             15,           2299,               14,              71
  48,            61,              15,              4,           787,             272,             14,           2396,               15,              72
  49,            62,              15,              4,           803,             279,             17,           2495,               15,             168
  50,            63,              15,              6,           822,             286,             27,           2596,               15,             128
  51,            65,              16,              9,           841,             293,             30,           2699,               16,             133
  52,            67,              17,              6,           865,             300,             32,           2804,               17,             147
  53,            70,              19,              7,           886,             307,             29,           2911,               19,             130
  54,            73,              21,              8,           907,             314,             33,           3020,               21,             135
  55,            74,              21,              7,           928,             321,             32,           3131,               21,             136
  56,            75,              21,              8,           942,             328,             27,           3244,               21,             170
  57,            76,              21,              8,           960,             335,             35,           3359,               21,             135
  58,            77,              21,             17,           991,             342,             26,           3476,               21,             133
  59,            78,              21,              7,          1008,             349,             42,           3595,               21,             129
  60,            79,              21,              8,          1027,             356,             32,           3716,               21,             147
  61,            80,              21,              8,          1047,             363,             33,           3839,               21,             628
  62,            81,              21,             21,          1071,             370,             35,           3964,               21,               8
  63,            82,              21,              7,          1092,             377,             74,           4091,               21,               8
  64,            84,              22,             11,          1113,             384,             34,           4220,               22,               9
  65,            85,              22,              8,          1129,             392,             34,           4351,               22,               7
  66,            86,              22,              7,          1146,             400,             41,           4484,               22,               8
  67,            87,              22,              9,          1166,             408,             36,           4619,               22,               9
  68,            89,              23,              9,          1188,             416,             53,           4756,               23,               9
  69,            92,              25,              8,          1207,             424,             34,           4895,               25,               9
  70,            96,              28,              9,          1227,             432,             32,           5036,               28,               9
  71,           100,              31,             10,          1244,             440,             39,           5179,               31,              10
  72,           101,              31,             10,          1273,             448,             39,           5324,               31,              11
  73,           102,              31,             10,          1287,             456,             38,           5471,               31,              11
  74,           103,              31,             10,          1309,             464,             40,           5620,               31,              11
  75,           104,              31,             12,          1330,             472,             45,           5771,               31,              11
  76,           105,              31,             10,          1343,             480,             42,           5924,               31,              12
  77,           106,              31,             10,          1367,             488,             41,           6079,               31,              12
  78,           108,              32,             10,          1390,             496,             43,           6236,               32,              12
  79,           111,              34,             11,          1413,             504,             43,           6395,               34,              12
  80,           112,              34,             10,          1441,             512,             43,           6556,               34,              13
  81,           113,              34,             10,          1455,             520,             40,           6719,               34,              12
  82,           114,              34,             15,          1471,             528,             37,           6884,               34,              13
  83,           116,              35,             13,          1498,             536,             26,           7051,               35,              13
  84,           117,              35,             14,          1510,             544,            178,           7220,               35,              13
  85,           120,              37,             16,          1533,             552,             29,           7391,               37,              13
  86,           124,              40,             46,          1559,             560,             45,           7564,               40,              13
  87,           125,              40,             11,          1581,             568,             22,           7739,               40,              12
  88,           126,              40,             11,          1602,             576,             22,           7916,               40,              13
  89,           127,              40,             12,          1622,             584,             25,           8095,               40,              15
  90,           128,              40,             15,          1648,             592,             31,           8276,               40,              13
  91,           130,              41,             21,          1668,             600,             23,           8459,               41,              13
  92,           131,              41,             14,          1691,             608,             25,           8644,               41,              14
  93,           132,              41,             11,          1708,             616,             29,           8831,               41,              16
  94,           133,              41,             14,          1732,             624,             26,           9020,               41,              16
  95,           134,              41,             14,          1756,             632,             25,           9211,               41,              16
  96,           135,              41,             12,          1779,             640,             32,           9404,               41,              17
  97,           139,              44,             13,          1799,             648,             27,           9599,               44,              17
  98,           144,              48,             13,          1823,             656,             30,           9796,               48,              17
  99,           145,              48,             15,          1848,             664,             31,           9995,               48,              16
 100,           146,              48,             13,          1865,             672,             30,          10196,               48,              19
 101,           147,              48,             13,          1886,             680,             32,          10399,               48,              17
 102,           148,              48,             12,          1907,             688,             33,          10604,               48,              18
 103,           149,              48,             14,          1930,             696,             31,          10811,               48,              19
 104,           150,              48,             13,          1945,             704,             30,          11020,               48,              15
 105,           151,              48,             13,          1963,             712,             30,          11231,               48,              16
 106,           152,              48,             16,          1987,             720,             38,          11444,               48,              20
 107,           154,              49,             15,          2007,             728,             27,          11659,               49,              20
 108,           156,              50,             13,          2044,             736,             32,          11876,               50,              19
 109,           160,              53,             14,          2064,             744,             29,          12095,               53,              18
 110,           163,              55,             16,          2087,             752,             31,          12316,               55,              22
 111,           164,              55,             15,          2109,             760,             33,          12539,               55,              20
 112,           165,              55,             15,          2121,             768,             32,          12764,               55,              23
 113,           167,              56,             19,          2141,             776,             29,          12991,               56,              24
 114,           169,              57,             16,          2168,             784,             33,          13220,               57,              24
 115,           173,              60,            369,          2191,             792,             39,          13451,               60,              24
 116,           174,              60,             16,          2231,             800,             32,          13684,               60,              24
 117,           175,              60,             15,          2247,             808,             30,          13919,               60,              19
 118,           176,              60,             16,          2264,             816,             32,          14156,               60,              22
 119,           179,              62,             19,          2287,             824,             36,          14395,               62,              27
 120,           180,              62,             16,          2316,             832,             36,          14636,               62,              21
 121,           181,              62,             17,          2336,             840,             34,          14879,               62,              23
 122,           182,              62,             15,          2359,             848,             36,          15124,               62,              21
 123,           183,              62,             16,          2382,             856,             35,          15371,               62,              22
 124,           184,              62,             21,          2405,             864,             51,          15620,               62,              22
 125,           185,              62,             15,          2427,             872,             37,          15871,               62,              24
 126,           186,              62,             17,          2453,             880,             37,          16124,               62,              26
 127,           187,              62,             16,          2482,             888,             35,          16379,               62,              26
 128,           188,              62,             16,          2501,             896,             37,          16636,               62,              25
 129,           191,              64,             17,          2520,             905,             34,          16895,               64,              22
 130,           192,              64,             20,          2537,             914,             53,          17156,               64,              28
 131,           193,              64,             17,          2558,             923,             37,          17419,               64,              24
 132,           194,              64,             16,          2581,             932,             40,          17684,               64,              25
 133,           196,              65,             14,          2600,             941,             37,          17951,               65,              28
 134,           197,              65,             17,          2624,             950,             37,          18220,               65,              29
 135,           198,              65,             20,          2638,             959,             38,          18491,               65,              28
 136,           199,              65,             18,          2663,             968,             38,          18764,               65,              25
 137,           200,              65,             20,          2681,             977,             38,          19039,               65,              30
 138,           201,              65,             18,          2705,             986,             35,          19316,               65,              30
 139,           202,              65,             18,          2726,             995,             42,          19595,               65,              32
 140,           203,              65,             21,          2741,            1004,             38,          19876,               65,              26
 141,           204,              65,             14,          2761,            1013,             46,          20159,               65,              32
 142,           205,              65,             15,          2785,            1022,             37,          20444,               65,              33
 143,           208,              67,             15,          2810,            1031,             41,          20731,               67,              33
 144,           209,              67,             56,          2840,            1040,             39,          21020,               67,              34
 145,           210,              67,             20,          2856,            1049,             38,          21311,               67,              34
 146,           212,              68,             18,          2877,            1058,             43,          21604,               68,              34
 147,           213,              68,             19,          2896,            1067,             42,          21899,               68,            2731
 148,           214,              68,             19,          2921,            1076,             39,          22196,               68,              36
 149,           215,              68,             43,          2943,            1085,             49,          22495,               68,              36
 150,           217,              69,             29,          2963,            1094,             42,          22796,               69,             863
 151,           219,              70,             20,          2985,            1103,             45,          23099,               70,              35
 152,           220,              70,             21,          3002,            1112,             44,          23404,               70,              36
 153,           221,              70,             28,          3022,            1121,             46,          23711,               70,              37
 154,           222,              70,             23,          3056,            1130,             45,          24020,               70,              39
 155,           223,              70,             21,          3078,            1139,             50,          24331,               70,              39
 156,           224,              70,             19,          3104,            1148,             45,          24644,               70,              37
 157,           225,              70,             20,          3129,            1157,             42,          24959,               70,              35
 158,           226,              70,             33,          3142,            1166,             42,          25276,               70,              38
 159,           228,              71,             42,          3173,            1175,             48,          25595,               71,              41
 160,           229,              71,             20,          3205,            1184,             45,          25916,               71,              36
 161,           230,              71,             19,          3223,            1193,             49,          26239,               71,              42
 162,           232,              72,             19,          3236,            1202,             45,          26564,               72,              42
 163,           233,              72,             23,          3262,            1211,             53,          26891,               72,              42
 164,           234,              72,             23,          3285,            1220,             45,          27220,               72,              41
 165,           236,              73,             22,          3305,            1229,             47,          27551,               73,              50
 166,           239,              75,              6,          3329,            1238,             51,          27884,               75,              40
 167,           243,              78,              8,          3360,            1247,             56,          28219,               78,              47
 168,           248,              82,              8,          3374,            1256,             50,          28556,               82,              42
 169,           249,              82,              8,          3398,            1265,             54,          28895,               82,              41
 170,           250,              82,              8,          3421,            1274,             52,          29236,               82,              43
 171,           251,              82,              8,          3438,            1283,             52,          29579,               82,              46
 172,           252,              82,              8,          3466,            1292,             51,          29924,               82,              47
 173,           253,              82,              7,          3485,            1301,             48,          30271,               82,              47
 174,           254,              82,              7,          3510,            1310,             48,          30620,               82,              43
 175,           256,              83,              7,          3541,            1319,             54,          30971,               83,              45
 176,           257,              83,              8,          3560,            1328,             65,          31324,               83,              47
 177,           258,              83,              8,          3581,            1337,             48,          31679,               83,              47
 178,           260,              84,              8,          3606,            1346,             54,          32036,               84,              51
 179,           261,              84,              8,          3628,            1355,             56,          32395,               84,              48
 180,           262,              84,              7,          3661,            1364,             48,          32756,               84,              49
 181,           263,              84,              7,          3686,            1373,             53,          33119,               84,              53
 182,           264,              84,              8,          3704,            1382,             49,          33484,               84,              53
 183,           265,              84,              7,          3719,            1391,             53,          33851,               84,              51
 184,           267,              85,              9,          3754,            1400,             54,          34220,               85,              54
 185,           269,              86,              8,          3781,            1409,             54,          34591,               86,              52
 186,           272,              88,              7,          3797,            1418,             50,          34964,               88,              48
 187,           274,              89,              7,          3823,            1427,             60,          35339,               89,              53
 188,           275,              89,              8,          3856,            1436,             50,          35716,               89,              54
 189,           276,              89,              9,          3878,            1445,             64,          36095,               89,              59
 190,           277,              89,              9,          3907,            1454,             56,          36476,               89,              57
 191,           279,              90,             11,          3932,            1463,             70,          36859,               90,              62
 192,           282,              92,              9,          3953,            1472,             82,          37244,               92,             360
 193,           286,              95,              9,          3970,            1481,             70,          37631,               95,              69
 194,           291,              99,             19,          4000,            1490,             71,          38020,               99,             237
 195,           292,              99,              9,          4025,            1499,             55,          38411,               99,              58
 196,           293,              99,              9,          4045,            1508,             55,          38804,               99,              57
 197,           294,              99,              6,          4068,            1517,             47,          39199,               99,              49
 198,           295,              99,              7,          4092,            1526,             46,          39596,               99,              56
 199,           296,              99,              7,          4115,            1535,             50,          39995,               99,              58
 200,           297,              99,              9,          4135,            1544,             55,          40396,               99,              61
 201,           298,              99,              9,          4152,            1553,             52,          40799,               99,              61
 202,           300,             100,              9,          4183,            1562,             53,          41204,              100,              65
 203,           301,             100,              9,          4213,            1571,             57,          41611,              100,              65
 204,           302,             100,             10,          4225,            1580,             57,          42020,              100,              66
 205,           303,             100,              9,          4244,            1589,             61,          42431,              100,              63
 206,           305,             101,              9,          4267,            1598,             66,          42844,              101,              68
 207,           306,             101,              9,          4304,            1607,             58,          43259,              101,             111
 208,           309,             103,              9,          4316,            1616,             56,          43676,              103,              64
 209,           310,             103,              9,          4337,            1625,             56,          44095,              103,              65
 210,           311,             103,              9,          4357,            1634,             61,          44516,              103,              70
 211,           312,             103,              9,          4388,            1643,             54,          44939,              103,              67
 212,           313,             103,              9,          4416,            1652,             67,          45364,              103,              68
 213,           314,             103,              9,          4437,            1661,             62,          45791,              103,              70
 214,           315,             103,              8,          4456,            1670,             63,          46220,              103,              67
 215,           316,             103,             10,          4480,            1679,             64,          46651,              103,              77
 216,           317,             103,              9,          4508,            1688,             57,          47084,              103,              73
 217,           318,             103,              9,          4528,            1697,             60,          47519,              103,              79
 218,           320,             104,              9,          4564,            1706,             59,          47956,              104,              81
 219,           321,             104,              9,          4590,            1715,             60,          48395,              104,             137
 220,           322,             104,             11,          4605,            1724,             72,          48836,              104,              77
 221,           323,             104,             13,          4625,            1733,             67,          49279,              104,              70
 222,           326,             106,              9,          4658,            1742,             64,          49724,              106,              76
 223,           327,             106,              9,          4678,            1751,             59,          50171,              106,              74
 224,           328,             106,              9,          4699,            1760,            473,          50620,              106,              79
 225,           330,             107,              9,          4719,            1769,             60,          51071,              107,              82
 226,           331,             107,             10,          4749,            1778,             64,          51524,              107,              82
 227,           332,             107,             10,          4767,            1787,             61,          51979,              107,              80
 228,           333,             107,             10,          4784,            1796,             64,          52436,              107,              75
 229,           334,             107,              9,          4804,            1805,             66,          52895,              107,              89
 230,           336,             108,             11,          4832,            1814,             74,          53356,              108,              78
 231,           339,             110,              9,          4866,            1823,             65,          53819,              110,              79
 232,           342,             112,             10,          4905,            1832,             62,          54284,              112,              79
 233,           343,             112,             11,          4931,            1841,             66,          54751,              112,              78
 234,           344,             112,              9,          4944,            1850,             61,          55220,              112,              83
 235,           345,             112,             10,          4983,            1859,             70,          55691,              112,              89
 236,           346,             112,             12,          4992,            1868,             78,          56164,              112,              93
 237,           347,             112,             12,          5020,            1877,            101,          56639,              112,              83
 238,           349,             113,             10,          5032,            1886,             64,          57116,              113,              85
 239,           350,             113,             10,          5076,            1895,             64,          57595,              113,              88
 240,           351,             113,             10,          5095,            1904,             65,          58076,              113,              88
 241,           353,             114,             10,          5126,            1913,             61,          58559,              114,              82
 242,           356,             116,              9,          5148,            1922,             62,          59044,              116,              83
 243,           357,             116,             10,          5165,            1931,             65,          59531,              116,              95
 244,           358,             116,             14,          5194,            1940,             68,          60020,              116,              95
 245,           359,             116,             11,          5220,            1949,             85,          60511,              116,              94
 246,           361,             117,             11,          5252,            1958,             69,          61004,              117,              95
 247,           363,             118,             11,          5273,            1967,             68,          61499,              118,              95
 248,           365,             119,             11,          5299,            1976,             74,          61996,              119,              96
 249,           366,             119,             11,          5329,            1985,             68,          62495,              119,              97
 250,           367,             119,             11,          5348,            1994,             67,          62996,              119,             100
 251,           369,             120,             10,          5381,            2003,             68,          63499,              120,              97
 252,           370,             120,             11,          5407,            2012,             72,          64004,              120,             103
 253,           371,             120,             11,          5438,            2021,             67,          64511,              120,             100
 254,           373,             121,             11,          5469,            2030,             69,          65020,              121,             107
 255,           375,             122,             11,          5497,            2039,            463,          65531,              122,              93
 256,           376,             122,             11,          5516,            2048,             73,          66044,              122,              99
 257,           377,             122,             12,          5533,            2058,             68,          66559,              122,             102
 258,           379,             123,             12,          5561,            2068,             74,          67076,              123,             104
 259,           380,             123,             11,          5577,            2078,             83,          67595,              123,              99
 260,           381,             123,             12,          5601,            2088,             77,          68116,              123,             106
 261,           382,             123,             12,          5616,            2098,             62,          68639,              123,             101
 262,           383,             123,             11,          5643,            2108,             73,          69164,              123,             106
 263,           384,             123,              8,          5664,            2118,             74,          69691,              123,              86
 264,           385,             123,             12,          5682,            2128,             71,          70220,              123,             101
 265,           386,             123,             11,          5701,            2138,            157,          70751,              123,            3864
 266,           387,             123,             13,          5733,            2148,             77,          71284,              123,             117
 267,           388,             123,             11,          5752,            2158,             74,          71819,              123,             117
 268,           389,             123,             11,          5780,            2168,             76,          72356,              123,              99
 269,           390,             123,             11,          5798,            2178,             75,          72895,              123,             113
 270,           391,             123,             12,          5808,            2188,             77,          73436,              123,             114
 271,           393,             124,             12,          5843,            2198,             75,          73979,              124,             121
 272,           396,             126,             12,          5871,            2208,             78,          74524,              126,             118
 273,           398,             127,             11,          5893,            2218,             77,          75071,              127,             118
 274,           399,             127,             11,          5914,            2228,             90,          75620,              127,             121
 275,           400,             127,             10,          5938,            2238,             83,          76171,              127,             280
 276,           402,             128,             11,          5944,            2248,             81,          76724,              128,             102
 277,           405,             130,             10,          5974,            2258,             81,          77279,              130,             108
 278,           406,             130,             10,          6016,            2268,             80,          77836,              130,             284
 279,           407,             130,             10,          6030,            2278,             90,          78395,              130,             120
 280,           408,             130,             11,          6054,            2288,            101,          78956,              130,             118
 281,           410,             131,             12,          6073,            2298,             87,          79519,              131,             118
 282,           411,             131,             12,          6096,            2308,             97,          80084,              131,             141
 283,           413,             132,             12,          6121,            2318,             90,          80651,              132,             118
 284,           414,             132,             12,          6151,            2328,            103,          81220,              132,             123
 285,           415,             132,             13,          6175,            2338,             95,          81791,              132,             110
 286,           417,             133,             10,          6204,            2348,             94,          82364,              133,             103
 287,           419,             134,             17,          6229,            2358,            105,          82939,              134,             120
 288,           422,             136,             12,          6254,            2368,            103,          83516,              136,             122
 289,           426,             139,             15,          6278,            2378,            107,          84095,              139,             149
 290,           427,             139,             11,          6305,            2388,             91,          84676,              139,             132
 291,           428,             139,             11,          6320,            2398,             85,          85259,              139,             133
 292,           429,             139,             13,          6341,            2408,             89,          85844,              139,             130
 293,           430,             139,             13,          6357,            2418,             84,          86431,              139,             124
 294,           431,             139,             14,          6398,            2428,            100,          87020,              139,             120
 295,           432,             139,             12,          6413,            2438,            106,          87611,              139,             114
 296,           435,             141,             12,          6440,            2448,             80,          88204,              141,             110
 297,           436,             141,             12,          6465,            2458,             81,          88799,              141,             115
 298,           437,             141,             12,          6492,            2468,             78,          89396,              141,             125
 299,           438,             141,             12,          6522,            2478,             92,          89995,              141,            1274
 300,           439,             141,             13,          6538,            2488,            132,          90596,              141,             147
