    n, insertion_cmp, insertion_swaps, insertion_time, Mergesort_cmp, Mergesort_swaps, Mergesort_time, Bubblesort_cmp, Bubblesort_swaps, Bubblesort_time
 1113,          1583,             473,              8,         28459,           11308,            173,        1240991,              473,             965
 1114,          1584,             473,              8,         28502,           11320,            170,        1243220,              473,             965
 1115,          1585,             473,              7,         28522,           11332,            179,        1245451,              473,             978
 1116,          1586,             473,              9,         28537,           11344,            267,        1247684,              473,             970
 1117,          1587,             473,              7,         28546,           11356,            167,        1249919,              473,             971
 1118,          1588,             473,              7,         28633,           11368,            168,        1252156,              473,             977
 1119,          1589,             473,              7,         28627,           11380,            188,        1254395,              473,             967
 1120,          1590,             473,              7,         28667,           11392,            169,        1256636,              473,             976
 1121,          1591,             473,              7,         28690,           11404,            171,        1258879,              473,            1014
 1122,          1592,             473,              7,         28706,           11416,            166,        1261124,              473,             983
 1123,          1593,             473,              7,         28729,           11428,            167,        1263371,              473,             973
 1124,          1594,             473,              8,         28785,           11440,            171,        1265620,              473,             984
 1125,          1595,             473,              7,         28810,           11452,            166,        1267871,              473,             992
 1126,          1596,             473,             33,         28822,           11464,            250,        1270124,              473,            1557
 1127,          1597,             473,             27,         28830,           11476,            201,        1272379,              473,             995
 1128,          1598,             473,              9,         28885,           11488,            300,        1274636,              473,             995
 1129,          1599,             473,              9,         28915,           11500,            171,        1276895,              473,             999
 1130,          1600,             473,              8,         28919,           11512,            181,        1279156,              473,            1316
 1131,          1601,             473,             13,         28949,           11524,            332,        1281419,              473,            1580
 1132,          1602,             473,             11,         28980,           11536,            344,        1283684,              473,            1069
 1133,          1604,             474,              9,         29023,           11548,            174,        1285951,              474,            1001
 1134,          1607,             476,              8,         29041,           11560,            171,        1288220,              476,            1007
 1135,          1608,             476,              8,         29078,           11572,            169,        1290491,              476,            1003
 1136,          1609,             476,              7,         29101,           11584,            172,        1292764,              476,            1515
 1137,          1611,             477,             13,         29131,           11596,            566,        1295039,              477,            1589
 1138,          1612,             477,             14,         29144,           11608,            367,        1297316,              477,            1845
 1139,          1613,             477,             13,         29193,           11620,            308,        1299595,              477,            1717
 1140,          1614,             477,             13,         29219,           11632,            300,        1301876,              477,            1755
 1141,          1615,             477,             12,         29239,           11644,            293,        1304159,              477,            1918
 1142,          1616,             477,             13,         29269,           11656,            379,        1306444,              477,            1897
 1143,          1617,             477,             12,         29311,           11668,            283,        1308731,              477,            2386
 1144,          1619,             478,             14,         29348,           11680,            334,        1311020,              478,            1567
 1145,          1622,             480,             10,         29369,           11692,            215,        1313311,              480,            1098
 1146,          1626,             483,             11,         29423,           11704,            288,        1315604,              483,            1797
 1147,          1627,             483,             15,         29428,           11716,            311,        1317899,              483,            1924
 1148,          1628,             483,             13,         29441,           11728,            321,        1320196,              483,            1944
 1149,          1629,             483,             15,         29473,           11740,            308,        1322495,              483,            1315
 1150,          1631,             484,             10,         29530,           11752,            179,        1324796,              484,            1038
 1151,          1632,             484,              9,         29552,           11764,            230,        1327099,              484,            2324
 1152,          1633,             484,             12,         29564,           11776,            371,        1329404,              484,            1301
 1153,          1634,             484,             10,         29584,           11788,            208,        1331711,              484,            1047
 1154,          1635,             484,              9,         29628,           11800,            177,        1334020,              484,            1035
 1155,          1637,             485,              8,         29653,           11812,            173,        1336331,              485,            1223
 1156,          1638,             485,             10,         29678,           11824,            182,        1338644,              485,            1046
 1157,          1639,             485,              9,         29697,           11836,            191,        1340959,              485,            1051
 1158,          1640,             485,              8,         29722,           11848,            173,        1343276,              485,            1048
 1159,          1641,             485,              8,         29746,           11860,            173,        1345595,              485,            1039
 1160,          1642,             485,              8,         29762,           11872,            182,        1347916,              485,            1041
 1161,          1643,             485,              8,         29782,           11884,            302,        1350239,              485,            3444
 1162,          1645,             486,             12,         29841,           11896,            558,        1352564,              486,            1967
 1163,          1647,             487,             15,         29860,           11908,            320,        1354891,              487,            1980
 1164,          1650,             489,             15,         29877,           11920,            251,        1357220,              489,            1057
 1165,          1651,             489,             16,         29908,           11932,            192,        1359551,              489,            1074
 1166,          1652,             489,              9,         29970,           11944,            181,        1361884,              489,            1064
 1167,          1653,             489,              8,         29985,           11956,            174,        1364219,              489,            1063
 1168,          1654,             489,              8,         29984,           11968,            175,        1366556,              489,            1445
 1169,          1655,             489,             14,         30011,           11980,            329,        1368895,              489,            2614
 1170,          1656,             489,             14,         30064,           11992,            385,        1371236,              489,            1182
 1171,          1657,             489,             10,         30100,           12004,            206,        1373579,              489,            1077
 1172,          1658,             489,              9,         30091,           12016,            184,        1375924,              489,            1068
 1173,          1659,             489,              8,         30110,           12028,            176,        1378271,              489,            1075
 1174,          1661,             490,              8,         30157,           12040,            185,        1380620,              490,            1699
 1175,          1662,             490,             15,         30177,           12052,            305,        1382971,              490,            1768
 1176,          1663,             490,             14,         30207,           12064,            290,        1385324,              490,            1744
 1177,          1664,             490,             14,         30231,           12076,            313,        1387679,              490,            1914
 1178,          1665,             490,             14,         30254,           12088,            308,        1390036,              490,            2375
 1179,          1666,             490,             13,         30277,           12100,            280,        1392395,              490,            1775
 1180,          1668,             491,             15,         30332,           12112,            305,        1394756,              491,            2221
 1181,          1671,             493,             16,         30346,           12124,            517,        1397119,              493,            2102
 1182,          1672,             493,             13,         30372,           12136,            304,        1399484,              493,            1792
 1183,          1673,             493,             14,         30403,           12148,            326,        1401851,              493,            1853
 1184,          1674,             493,             14,         30430,           12160,            316,        1404220,              493,            2700
 1185,          1676,             494,             13,         30454,           12172,            295,        1406591,              494,            2124
 1186,          1677,             494,             16,         30496,           12184,            576,        1408964,              494,            2768
 1187,          1678,             494,             10,         30513,           12196,            185,        1411339,              494,            1364
 1188,          1679,             494,             14,         30542,           12208,            330,        1413716,              494,            2085
 1189,          1680,             494,             16,         30577,           12220,            324,        1416095,              494,            1341
 1190,          1681,             494,             10,         30592,           12232,            271,        1418476,              494,            1108
 1191,          1682,             494,              9,         30634,           12244,            193,        1420859,              494,            2292
 1192,          1685,             496,             11,         30645,           12256,            193,        1423244,              496,            1546
 1193,          1686,             496,             13,         30666,           12268,            466,        1425631,              496,            1356
 1194,          1690,             499,             15,         30714,           12280,            355,        1428020,              499,            1904
 1195,          1691,             499,             14,         30756,           12292,            312,        1430411,              499,            1960
 1196,          1692,             499,             14,         30751,           12304,            317,        1432804,              499,            1892
 1197,          1694,             500,             14,         30795,           12316,            332,        1435199,              500,            1816
 1198,          1697,             502,             14,         30818,           12328,            284,        1437596,              502,            2860
 1199,          1699,             503,             13,         30851,           12340,            199,        1439995,              503,            1128
 1200,          1700,             503,              9,         30905,           12352,            193,        1442396,              503,            1172
 1201,          1701,             503,              8,         30925,           12364,            205,        1444799,              503,            1136
 1202,          1703,             504,              8,         30923,           12376,            221,        1447204,              504,            1126
 1203,          1704,             504,              8,         30976,           12388,            197,        1449611,              504,            1125
 1204,          1705,             504,              8,         30991,           12400,            187,        1452020,              504,            1126
 1205,          1706,             504,              8,         31015,           12412,            260,        1454431,              504,            1141
 1206,          1708,             505,              8,         31063,           12424,            217,        1456844,              505,            1319
 1207,          1711,             507,              9,         31073,           12436,            190,        1459259,              507,            1137
 1208,          1712,             507,              8,         31128,           12448,            198,        1461676,              507,            2782
 1209,          1713,             507,             15,         31149,           12460,            314,        1464095,              507,            1950
 1210,          1714,             507,             10,         31182,           12472,            188,        1466516,              507,            1160
 1211,          1715,             507,              9,         31210,           12484,            201,        1468939,              507,            1149
 1212,          1716,             507,              9,         31212,           12496,            183,        1471364,              507,            1157
 1213,          1717,             507,              8,         31265,           12508,            198,        1473791,              507,            1155
 1214,          1718,             507,              8,         31293,           12520,            186,        1476220,              507,            1151
 1215,          1719,             507,              8,         31344,           12532,            179,        1478651,              507,            1384
 1216,          1720,             507,             12,         31364,           12544,            257,        1481084,              507,            1547
 1217,          1722,             508,             11,         31388,           12556,            247,        1483519,              508,            2940
 1218,          1723,             508,             15,         31401,           12568,            320,        1485956,              508,            1163
 1219,          1724,             508,             10,         31438,           12580,            226,        1488395,              508,            1161
 1220,          1725,             508,              9,         31434,           12592,            196,        1490836,              508,            1166
 1221,          1727,             509,              9,         31459,           12604,            194,        1493279,              509,            1160
 1222,          1728,             509,              8,         31490,           12616,            196,        1495724,              509,            1163
 1223,          1729,             509,              8,         31545,           12628,            180,        1498171,              509,            1168
 1224,          1730,             509,              8,         31581,           12640,            180,        1500620,              509,            1500
 1225,          1731,             509,             16,         31609,           12652,            340,        1503071,              509,            1872
 1226,          1732,             509,             16,         31654,           12664,            352,        1505524,              509,            3712
 1227,          1733,             509,             14,         31670,           12676,            375,        1507979,              509,            2320
 1228,          1734,             509,             13,         31665,           12688,            376,        1510436,              509,            2405
 1229,          1736,             510,             15,         31705,           12700,            376,        1512895,              510,            2092
 1230,          1740,             513,             13,         31758,           12712,            485,        1515356,              513,            2159
 1231,          1741,             513,             12,         31771,           12724,            338,        1517819,              513,            1982
 1232,          1742,             513,             19,         31803,           12736,            502,        1520284,              513,            2431
 1233,          1743,             513,             15,         31835,           12748,            425,        1522751,              513,            1966
 1234,          1745,             514,             14,         31855,           12760,            397,        1525220,              514,            2196
 1235,          1747,             515,             15,         31892,           12772,            338,        1527691,              515,            2087
 1236,          1748,             515,             14,         31916,           12784,            406,        1530164,              515,            1982
 1237,          1749,             515,             15,         31937,           12796,            419,        1532639,              515,            3184
 1238,          1750,             515,             20,         31975,           12808,            432,        1535116,              515,            2297
 1239,          1751,             515,             15,         31995,           12820,            394,        1537595,              515,            2281
 1240,          1752,             515,             16,         32026,           12832,            429,        1540076,              515,            2096
 1241,          1754,             516,             15,         32049,           12844,            309,        1542559,              516,            1929
 1242,          1756,             517,             15,         32078,           12856,            523,        1545044,              517,            2054
 1243,          1760,             520,             15,         32128,           12868,            419,        1547531,              520,            3986
 1244,          1761,             520,             14,         32166,           12880,            390,        1550020,              520,            1379
 1245,          1762,             520,             14,         32202,           12892,            274,        1552511,              520,            1872
 1246,          1764,             521,             15,         32215,           12904,            406,        1555004,              521,            2109
 1247,          1766,             522,             15,         32244,           12916,            317,        1557499,              522,            2119
 1248,          1770,             525,             21,         32283,           12928,            450,        1559996,              525,            2118
 1249,          1771,             525,             13,         32302,           12940,           3556,        1562495,              525,            2207
 1250,          1772,             525,             14,         32339,           12952,            387,        1564996,              525,            2286
 1251,          1774,             526,             15,         32360,           12964,            373,        1567499,              526,            2116
 1252,          1777,             528,             15,         32393,           12976,            411,        1570004,              528,            1642
 1253,          1781,             531,             11,         32431,           12988,            193,        1572511,              531,            1469
 1254,          1782,             531,             10,         32470,           13000,            201,        1575020,              531,            4373
 1255,          1783,             531,             15,         32503,           13012,           1159,        1577531,              531,            1715
 1256,          1784,             531,             11,         32522,           13024,            196,        1580044,              531,            1514
 1257,          1785,             531,             11,         32542,           13036,            312,        1582559,              531,            1232
 1258,          1786,             531,             10,         32583,           13048,            191,        1585076,              531,            1229
 1259,          1787,             531,              9,         32593,           13060,            190,        1587595,              531,            1233
 1260,          1789,             532,              9,         32652,           13072,            194,        1590116,              532,            1231
 1261,          1792,             534,              8,         32673,           13084,            196,        1592639,              534,            1234
 1262,          1793,             534,              8,         32703,           13096,            326,        1595164,              534,            2701
 1263,          1794,             534,             12,         32747,           13108,            220,        1597691,              534,            1246
 1264,          1796,             535,             10,         32760,           13120,            190,        1600220,              535,            1245
 1265,          1799,             537,              9,         32798,           13132,            188,        1602751,              537,            1250
 1266,          1800,             537,              9,         32827,           13144,            193,        1605284,              537,            1274
 1267,          1801,             537,              9,         32852,           13156,            194,        1607819,              537,            1247
 1268,          1802,             537,             12,         32913,           13168,            307,        1610356,              537,            2219
 1269,          1803,             537,             17,         32931,           13180,            352,        1612895,              537,            2345
 1270,          1804,             537,             15,         32951,           13192,            342,        1615436,              537,            4417
 1271,          1805,             537,             16,         32990,           13204,            356,        1617979,              537,            2396
 1272,          1806,             537,             16,         32982,           13216,            346,        1620524,              537,            2151
 1273,          1808,             538,             16,         33021,           13228,            382,        1623071,              538,            1816
 1274,          1809,             538,             11,         33066,           13240,            205,        1625620,              538,            1302
 1275,          1810,             538,             10,         33090,           13252,            197,        1628171,              538,            1430
 1276,          1811,             538,             10,         33128,           13264,            278,        1630724,              538,            2559
 1277,          1812,             538,             13,         33148,           13276,            411,        1633279,              538,            2246
 1278,          1813,             538,             17,         33231,           13288,            340,        1635836,              538,            2348
 1279,          1815,             539,             16,         33240,           13300,            355,        1638395,              539,            1615
 1280,          1817,             540,             11,         33283,           13312,            212,        1640956,              540,            1275
 1281,          1818,             540,              9,         33305,           13324,            199,        1643519,              540,            1279
 1282,          1819,             540,              9,         33313,           13336,            198,        1646084,              540,            1275
 1283,          1820,             540,              9,         33325,           13348,            194,        1648651,              540,            1283
 1284,          1821,             540,              9,         33360,           13360,            268,        1651220,              540,            4091
 1285,          1822,             540,             11,         33375,           13372,            219,        1653791,              540,            1290
 1286,          1823,             540,             10,         33449,           13384,            205,        1656364,              540,            1287
 1287,          1824,             540,              9,         33446,           13396,            340,        1658939,              540,            2399
 1288,          1825,             540,             11,         33464,           13408,            208,        1661516,              540,            1293
 1289,          1827,             541,             10,         33500,           13420,            198,        1664095,              541,            2041
 1290,          1828,             541,             11,         33509,           13432,            235,        1666676,              541,            2154
 1291,          1829,             541,             12,         33552,           13444,            282,        1669259,              541,            3624
 1292,          1830,             541,             11,         33587,           13456,            200,        1671844,              541,            1540
 1293,          1831,             541,             11,         33607,           13468,            223,        1674431,              541,            1297
 1294,          1832,             541,             10,         33634,           13480,            417,        1677020,              541,            2291
 1295,          1835,             543,             15,         33649,           13492,            368,        1679611,              543,            2326
 1296,          1836,             543,             15,         33687,           13504,            348,        1682204,              543,            2383
 1297,          1837,             543,             14,         33712,           13516,            330,        1684799,              543,            4171
 1298,          1838,             543,             16,         33729,           13528,            370,        1687396,              543,            2330
 1299,          1840,             544,             16,         33752,           13540,            343,        1689995,              544,            1860
 1300,          1843,             546,             12,         33794,           13552,            252,        1692596,              546,            2393
 1301,          1844,             546,             14,         33812,           13564,            344,        1695199,              546,            2317
 1302,          1845,             546,             13,         33816,           13576,            349,        1697804,              546,            1706
 1303,          1846,             546,             14,         33836,           13588,           1727,        1700411,              546,            1587
 1304,          1847,             546,             11,         33905,           13600,            205,        1703020,              546,            1334
 1305,          1849,             547,             10,         33934,           13612,            201,        1705631,              547,            1325
 1306,          1850,             547,              9,         33959,           13624,            215,        1708244,              547,            1910
 1307,          1851,             547,             11,         33998,           13636,            204,        1710859,              547,            1334
 1308,          1853,             548,             10,         33976,           13648,            212,        1713476,              548,            1330
 1309,          1854,             548,              9,         34006,           13660,            198,        1716095,              548,            1332
 1310,          1855,             548,              9,         34061,           13672,            212,        1718716,              548,            1331
 1311,          1856,             548,              9,         34085,           13684,            197,        1721339,              548,            2534
 1312,          1857,             548,             13,         34154,           13696,            400,        1723964,              548,            1450
 1313,          1859,             549,             11,         34172,           13708,            216,        1726591,              549,            1342
 1314,          1860,             549,             10,         34205,           13720,            200,        1729220,              549,            1342
 1315,          1861,             549,              9,         34210,           13732,            201,        1731851,              549,            1397
 1316,          1862,             549,             10,         34219,           13744,            216,        1734484,              549,            1356
 1317,          1863,             549,              9,         34249,           13756,            202,        1737119,              549,            1343
 1318,          1864,             549,              9,         34289,           13768,            219,        1739756,              549,            1397
 1319,          1866,             550,              9,         34323,           13780,            202,        1742395,              550,            1359
 1320,          1867,             550,              9,         34310,           13792,            201,        1745036,              550,            3245
 1321,          1871,             553,             15,         34342,           13804,            505,        1747679,              553,            1409
 1322,          1876,             557,             11,         34401,           13816,            203,        1750324,              557,            1458
 1323,          1877,             557,             11,         34430,           13828,            203,        1752971,              557,            1439
 1324,          1878,             557,             10,         34442,           13840,            214,        1755620,              557,            1364
 1325,          1879,             557,             10,         34481,           13852,            196,        1758271,              557,            1461
 1326,          1880,             557,             14,         34496,           13864,            368,        1760924,              557,            1973
 1327,          1881,             557,             11,         34523,           13876,            210,        1763579,              557,            1894
 1328,          1882,             557,             12,         34586,           13888,            206,        1766236,              557,            3791
 1329,          1883,             557,             15,         34607,           13900,            383,        1768895,              557,            2346
 1330,          1884,             557,             15,         34612,           13912,            433,        1771556,              557,            2336
 1331,          1885,             557,             15,         34646,           13924,            347,        1774219,              557,            2415
 1332,          1886,             557,             15,         34670,           13936,            348,        1776884,              557,            2421
 1333,          1887,             557,             17,         34704,           13948,            346,        1779551,              557,            1428
 1334,          1888,             557,             11,         34715,           13960,           1051,        1782220,              557,            1825
 1335,          1889,             557,             11,         34735,           13972,            209,        1784891,              557,            1654
 1336,          1890,             557,             17,         34809,           13984,            221,        1787564,              557,            1429
 1337,          1891,             557,             10,         34835,           13996,            205,        1790239,              557,            1768
 1338,          1893,             558,             15,         34891,           14008,            430,        1792916,              558,            2306
 1339,          1894,             558,             14,         34912,           14020,            372,        1795595,              558,            2333
 1340,          1895,             558,             17,         34912,           14032,            365,        1798276,              558,            4705
 1341,          1896,             558,             14,         34934,           14044,            383,        1800959,              558,            1693
 1342,          1899,             560,             11,         34975,           14056,            213,        1803644,              560,            1796
 1343,          1900,             560,             11,         35032,           14068,            209,        1806331,              560,            1740
 1344,          1901,             560,             11,         35020,           14080,            218,        1809020,              560,            1413
 1345,          1902,             560,             10,         35045,           14092,            202,        1811711,              560,            1427
 1346,          1903,             560,             10,         35077,           14104,            306,        1814404,              560,            1854
 1347,          1904,             560,             14,         35103,           14116,            455,        1817099,              560,            3129
 1348,          1905,             560,             13,         35126,           14128,            355,        1819796,              560,            1516
 1349,          1906,             560,             11,         35161,           14140,            242,        1822495,              560,            1750
 1350,          1907,             560,             15,         35186,           14152,            381,        1825196,              560,            2067
 1351,          1909,             561,             11,         35207,           14164,            236,        1827899,              561,            1442
 1352,          1910,             561,             10,         35238,           14176,            202,        1830604,              561,            1438
 1353,          1911,             561,             10,         35264,           14188,            210,        1833311,              561,            1457
 1354,          1912,             561,             10,         35302,           14200,            214,        1836020,              561,            1573
 1355,          1913,             561,             10,         35331,           14212,           1988,        1838731,              561,            2741
 1356,          1914,             561,             17,         35365,           14224,            383,        1841444,              561,            2470
 1357,          1916,             562,             15,         35391,           14236,            360,        1844159,              562,            2472
 1358,          1917,             562,             11,         35420,           14248,            271,        1846876,              562,            2528
 1359,          1920,             564,             82,         35466,           14260,            407,        1849595,              564,            5868
 1360,          1921,             564,             16,         35453,           14272,            427,        1852316,              564,            5335
 1361,          1922,             564,             16,         35481,           14284,            478,        1855039,              564,            1603
 1362,          1923,             564,             11,         35519,           14296,            226,        1857764,              564,            3282
 1363,          1924,             564,             14,         35537,           14308,            256,        1860491,              564,            4653
 1364,          1925,             564,             17,         35572,           14320,            400,        1863220,              564,            2524
 1365,          1927,             565,             18,         35587,           14332,            362,        1865951,              565,            2524
 1366,          1930,             567,             15,         35622,           14344,            312,        1868684,              567,            1498
 1367,          1933,             569,             11,         35660,           14356,            241,        1871419,              569,            1479
 1368,          1934,             569,             11,         35723,           14368,            207,        1874156,              569,            1485
 1369,          1935,             569,             10,         35759,           14380,            873,        1876895,              569,           11486
 1370,          1936,             569,             15,         35758,           14392,            522,        1879636,              569,            3778
 1371,          1938,             570,             17,         35781,           14404,           1976,        1882379,              570,            3366
 1372,          1940,             571,             15,         35841,           14416,            355,        1885124,              571,            3816
 1373,          1941,             571,             16,         35868,           14428,            364,        1887871,              571,            2446
 1374,          1942,             571,             17,         35895,           14440,            405,        1890620,              571,            3940
 1375,          1943,             571,             13,         35948,           14452,            423,        1893371,              571,            9463
 1376,          1944,             571,             17,         35957,           14464,            467,        1896124,              571,           10805
 1377,          1946,             572,             18,         35982,           14476,            384,        1898879,              572,            9044
 1378,          1947,             572,             14,         35995,           14488,            543,        1901636,              572,            3151
 1379,          1948,             572,             13,         36023,           14500,           1597,        1904395,              572,            2551
 1380,          1950,             573,             15,         36060,           14512,            397,        1907156,              573,           10955
 1381,          1951,             573,             16,         36093,           14524,            386,        1909919,              573,            2479
 1382,          1952,             573,             16,         36093,           14536,            475,        1912684,              573,            1607
 1383,          1954,             574,             14,         36133,           14548,            570,        1915451,              574,            1710
 1384,          1956,             575,             11,         36170,           14560,            226,        1918220,              575,            1813
 1385,          1958,             576,             11,         36191,           14572,            218,        1920991,              576,            1891
 1386,          1959,             576,             18,         36226,           14584,           3846,        1923764,              576,            1744
 1387,          1960,             576,             11,         36268,           14596,            208,        1926539,              576,            1552
 1388,          1962,             577,             11,         36288,           14608,            206,        1929316,              577,            1542
 1389,          1965,             579,             10,         36328,           14620,            204,        1932095,              579,            1537
 1390,          1966,             579,             10,         36362,           14632,            159,        1934876,              579,            1502
 1391,          1967,             579,             10,         36390,           14644,            146,        1937659,              579,            2325
 1392,          1968,             579,             12,         36447,           14656,            243,        1940444,              579,            1693
 1393,          1969,             579,             11,         36471,           14668,            208,        1943231,              579,            2416
 1394,          1971,             580,             15,         36504,           14680,            326,        1946020,              580,            2780
 1395,          1973,             581,             16,         36557,           14692,            302,        1948811,              581,            2363
 1396,          1974,             581,             15,         36527,           14704,            336,        1951604,              581,            2284
 1397,          1975,             581,             12,         36564,           14716,            270,        1954399,              581,            2031
 1398,          1976,             581,             13,         36614,           14728,            406,        1957196,              581,            1673
 1399,          1977,             581,             12,         36620,           14740,            154,        1959995,              581,            1554
 1400,          1978,             581,             13,         36682,           14752,            327,        1962796,              581,            2173
 1401,          1979,             581,             12,         36707,           14764,            297,        1965599,              581,            1752
 1402,          1981,             582,             11,         36738,           14776,            153,        1968404,              582,            1528
 1403,          1982,             582,             10,         36753,           14788,            394,        1971211,              582,            1947
 1404,          1983,             582,             12,         36801,           14800,            155,        1974020,              582,            1594
 1405,          1984,             582,             11,         36834,           14812,            151,        1976831,              582,           10038
 1406,          1986,             583,             16,         36897,           14824,           1213,        1979644,              583,            4382
 1407,          1987,             583,             17,         36899,           14836,            506,        1982459,              583,            7841
